StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487433876,22895772,488514948,24565847,1567321689363,1567323728228,18768,IN_PASSENGER_VEHICLE
488523616,24565621,487434349,22896016,1567324391999,1567326302152,29360,IN_PASSENGER_VEHICLE
487434349,22896016,487395207,22889513,1567422444670,1567422600953,544,WALKING
487399390,22883906,487796486,23142707,1567423485627,1567424136475,5265,IN_TRAIN
487808658,23159036,487897301,23635859,1567424701564,1567425916907,5935,IN_BUS
487891235,23637388,487434349,22896016,1567429803299,1567429952415,7444,IN_PASSENGER_VEHICLE
487434349,22896016,487412180,22824714,1567437196385,1567437319891,612,CYCLING
487412180,22824714,487457914,22832236,1567437627795,1567438274099,16540,IN_PASSENGER_VEHICLE
487457914,22832236,487538370,23036296,1567438642343,1567439043527,1856,CYCLING
487538370,23036296,487434349,22896016,1567439361117,1567439814759,1547,CYCLING
487434349,22896016,487434087,22895805,1567440105646,1567441707981,35585,IN_PASSENGER_VEHICLE
487434087,22895805,487432699,22896434,1567441707981,1567442071661,16,WALKING
487434349,22896016,487396127,22874454,1567500915007,1567501322242,663,WALKING
487396127,22874454,487258501,22613935,1567502315272,1567502632787,,IN_TRAIN
487258501,22613935,487158375,22443337,1567502925823,1567503321443,,IN_TRAIN
487157315,22436651,487434349,22896016,1567503628351,1567503890805,4565,IN_TRAIN
487434349,22896016,487152914,22425018,1567507061107,1567507513553,4663,IN_PASSENGER_VEHICLE
487152914,22425018,487395207,22889513,1567508983152,1567509081140,4633,IN_PASSENGER_VEHICLE
487406343,22888499,487558691,22686917,1567509703662,1567512861975,51424,IN_PASSENGER_VEHICLE
487588150,22715423,487891235,23637388,1567515328938,1567516139335,7550,IN_PASSENGER_VEHICLE
487891235,23637388,487579117,22704911,1567519409411,1567519521461,7664,IN_PASSENGER_VEHICLE
487571893,22693401,487539511,22664880,1567521973985,1567522339146,419,WALKING
487544870,22660318,487891235,23637388,1567524649262,1567524705041,8161,IN_PASSENGER_VEHICLE
487539958,22667564,487434349,22896016,1567526837975,1567529255004,2528,WALKING
487434349,22896016,487396127,22874454,1567574126395,1567574470849,475,WALKING
487396127,22874454,487588229,22715363,1567574856873,1567578212974,13540,IN_TRAIN
487579117,22704911,487891235,23637388,1567580619093,1567580686576,7665,IN_PASSENGER_VEHICLE
487891235,23637388,487579117,22704911,1567585942686,1567585983998,7677,IN_PASSENGER_VEHICLE
487579117,22704911,487891235,23637388,1567587713042,1567588061524,7674,IN_PASSENGER_VEHICLE
487891235,23637388,487579117,22704911,1567590482852,1567591601928,7905,IN_PASSENGER_VEHICLE
487888996,23635059,487434023,22895568,1567600502999,1567603307005,24813,IN_PASSENGER_VEHICLE
487434349,22896016,487891235,23637388,1567607275456,1567607720361,7455,IN_PASSENGER_VEHICLE
487886187,23636498,487991086,23642348,1567608251002,1567608857837,16005,IN_PASSENGER_VEHICLE
487993495,23643806,487434349,22896016,1567610376222,1567610546531,8301,IN_PASSENGER_VEHICLE
487434083,22895507,487891235,23637388,1567614378324,1567615261920,8678,IN_PASSENGER_VEHICLE
487900534,23637559,487433665,22895680,1567618364739,1567619567189,8329,WALKING
487433959,22895630,487901599,23637754,1567623169929,1567623903192,37913,WALKING
487891235,23637388,487434349,22896016,1567624519946,1567624656867,7656,IN_PASSENGER_VEHICLE
487433874,22895677,487903152,23637333,1567626932116,1567627263089,8719,IN_PASSENGER_VEHICLE
487886336,23636003,487870210,23523300,1567628406799,1567628922990,844,WALKING
