StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487433259,22895345,487433240,22895404,1572566550989,1572568443207,8,CYCLING
487433781,22895253,487433998,22730102,1572639581447,1572639886109,1327,IN_PASSENGER_VEHICLE
487439804,22909655,487528265,22711802,1572642720153,1572645002676,2390,CYCLING
487529088,22712203,487433998,22730102,1572645678973,1572647564430,1065,CYCLING
487441497,22753938,487433300,22895293,1572651045000,1572664297526,10830,CYCLING
487430675,22894937,487516897,22744523,1572781502271,1572782588127,1569,IN_PASSENGER_VEHICLE
487515927,22745710,487433444,22895314,1572790612113,1572790915414,1429,IN_PASSENGER_VEHICLE
487433246,22895206,487581831,22715868,1572853964244,1572854835473,2286,CYCLING
487585957,22733997,487582545,22720300,1572865028873,1572866791936,4417,WALKING
487588146,22715844,487897000,23636412,1572868641974,1572871787322,20486,IN_PASSENGER_VEHICLE
487897000,23636412,487584943,22721938,1572871787322,1572875076337,7630,CYCLING
487580337,22706564,487433383,22893206,1572880682140,1572881287427,2422,CYCLING
487432921,22895742,487405595,22892914,1572893905360,1572895699583,379,IN_PASSENGER_VEHICLE
487405595,22892914,487433300,22895293,1572895699583,1572896904899,312,WALKING
487433379,22895380,487442801,22916888,1572937020026,1572939460911,5256,CYCLING
487581103,22718524,487568640,22941755,1572952467460,1572953901311,1829,CYCLING
487568984,22942583,487583775,22720730,1572956122119,1572956889811,1693,CYCLING
487582305,22717369,487432500,22892962,1572970202452,1572971055117,2182,CYCLING
487883906,23632220,487433300,22895293,1572979301457,1572984374995,8365,IN_PASSENGER_VEHICLE
487408485,22891784,487403552,22878504,1573020544999,1573020607624,114,WALKING
487399636,22879561,487432917,22895700,1573021014511,1573021294126,444,WALKING
487382320,22906310,487395207,22889513,1573022587532,1573023283052,1020,IN_BUS
487431031,22881444,487584499,22714134,1573023675108,1573024459770,2101,CYCLING
487588252,22715785,487924837,23641735,1573044841454,1573045056030,7748,CYCLING
487896793,23638249,487433300,22895293,1573047883445,1573049128110,7519,CYCLING
487348170,22941940,487796020,23155080,1573051393689,1573052831798,5825,IN_BUS
487803863,23116807,487808588,22968105,1573054085252,1573054305022,1115,IN_TRAIN
487808588,22968105,487433031,22895532,1573054305022,1573055873469,4342,WALKING
487433149,22895368,487795746,23115972,1573062596621,1573063011660,4354,IN_TRAIN
