StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487433739,22895451,487887337,23637327,1549015343807,1549017916000,7416,IN_PASSENGER_VEHICLE
487887337,23637327,487924048,23641608,1549025282220,1549025507496,419,WALKING
487924840,23642085,487887337,23637327,1549026328082,1549026580000,424,WALKING
487887337,23637327,487822041,23689170,1549031943247,1549032694290,1135,WALKING
487824704,23675724,487433610,22894697,1549032694290,1549034485000,12365,IN_PASSENGER_VEHICLE
487433739,22895451,487463549,22910054,1549035905303,1549036166605,386,WALKING
487450033,22922663,487434115,22895738,1549039767044,1549040008260,268,WALKING
487432705,22894276,487538428,23035401,1549044997340,1549046065000,2633,IN_TRAIN
487544314,23004448,488349408,22831334,1549048319084,1549051287000,13397,IN_TRAM
488337243,22834483,488314812,22761306,1549053777000,1549054088000,685,WALKING
488320460,22779274,487433921,22895687,1549074582243,1549079307684,14601,IN_BUS
487432795,22894341,487433394,22892987,1549107643583,1549108487280,3464,IN_PASSENGER_VEHICLE
487433394,22892987,487433739,22895451,1549108487280,1549108568242,18,WALKING
487433739,22895451,487463549,22910054,1549123326624,1549123488249,478,WALKING
487463549,22910054,487433739,22895451,1549127865206,1549128006999,479,WALKING
487436524,22900261,487861382,23014517,1549130659000,1549131609376,6268,IN_PASSENGER_VEHICLE
487861159,23015610,487675055,22663828,1549139013730,1549139789999,4489,IN_PASSENGER_VEHICLE
487681711,22674490,487796857,22735861,1549140096999,1549142417862,8988,IN_PASSENGER_VEHICLE
487796857,22735861,487799767,22732783,1549142417862,1549142555398,39,WALKING
487808352,22735302,487433739,22895451,1549158287223,1549160615039,5685,WALKING
487433739,22895451,487517768,22743923,1549195109491,1549195753050,3105,IN_PASSENGER_VEHICLE
487514643,22753169,487543886,23056137,1549201874906,1549202367444,2340,IN_PASSENGER_VEHICLE
487543886,23056137,487433739,22895451,1549207326913,1549207935063,2391,IN_PASSENGER_VEHICLE
487433739,22895451,487885747,23633975,1549267004872,1549270403999,9520,IN_BUS
487887337,23637327,487801893,23131716,1549284824000,1549286218999,5019,IN_BUS
487786896,23115655,487408335,22900017,1549287100999,1549287605716,4691,IN_TRAIN
487409147,22902550,487433739,22895451,1549287605716,1549301185315,732,WALKING
487427037,22899106,487879250,23579466,1549346795424,1549349117287,15229,IN_PASSENGER_VEHICLE
487879250,23579466,487894237,23636295,1549349117287,1549349417428,448,WALKING
487894114,23636834,487823521,23436542,1549356383847,1549357415628,1813,WALKING
487877209,23552558,487804392,23139097,1549357415628,1549358311999,4220,IN_BUS
487799074,23123159,487397510,22879591,1549359233999,1549359683999,5039,IN_TRAIN
487398097,22881123,487424956,22902989,1549359683999,1549360166000,571,WALKING
487433739,22895451,487385529,22974090,1549462970914,1549463304908,1286,IN_PASSENGER_VEHICLE
487388682,22970401,487464058,22970983,1549466282461,1549466659255,3392,IN_PASSENGER_VEHICLE
487464058,22970983,487433739,22895451,1549467042301,1549467165930,840,IN_PASSENGER_VEHICLE
487426108,22900573,487432615,22894201,1549541822338,1549542665887,864,WALKING
