StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487432791,22892785,487205638,22772250,1559393292762,1559394094490,3542,IN_PASSENGER_VEHICLE
487206375,22758638,487464587,22968340,1559395275323,1559396091917,4077,IN_PASSENGER_VEHICLE
487464058,22970983,487433739,22895393,1559397013233,1559397149523,685,IN_PASSENGER_VEHICLE
487433739,22895393,487733156,22676385,1559404200467,1559405002992,4168,IN_PASSENGER_VEHICLE
487717689,22742802,487431966,22867002,1559405656121,1559406314752,3304,IN_PASSENGER_VEHICLE
487431966,22867002,487433678,22895902,1559406314752,1559406525625,268,WALKING
487433739,22895393,487549837,22689507,1559415792129,1559416574201,4768,IN_PASSENGER_VEHICLE
487550178,22694385,487433739,22895393,1559420580335,1559420969908,2184,IN_PASSENGER_VEHICLE
487433739,22895393,487518608,23113420,1559421476956,1559421973853,1891,CYCLING
487519653,23114434,487511271,23058702,1559439013998,1559439363261,419,WALKING
487526509,23085048,487433536,22896915,1559439363261,1559439845180,1772,CYCLING
487433739,22895393,487624782,22927791,1559477230217,1559479809421,2141,WALKING
487611187,22917825,487433739,22895393,1559481960767,1559486036162,2381,IN_PASSENGER_VEHICLE
487435250,22894690,487434248,22897718,1559489532200,1559491995101,,UNKNOWN_ACTIVITY_TYPE
487433739,22895393,487396127,22874454,1559541147836,1559541455904,445,WALKING
487401862,22889573,488620508,23471532,1559541867113,1559543582627,15109,IN_TRAIN
488620508,23471532,488822868,23380941,1559544114477,1559544582433,4429,IN_SUBWAY
488834992,23376437,488826394,23376986,1559556962397,1559557305379,118,WALKING
488826394,23376986,488834992,23376437,1559559746318,1559559965900,126,WALKING
488834992,23376437,488802604,23528042,1559560899580,1559561185361,1287,IN_PASSENGER_VEHICLE
488807075,23517016,488430628,23809485,1559563392271,1559564738648,4726,IN_SUBWAY
488439199,23815096,488443038,23743773,1559576122995,1559576259663,645,WALKING
488430132,23749039,487433739,22895393,1559576616095,1559580319980,18309,IN_TRAIN
487433739,22895393,487366696,22780843,1559582383034,1559583304498,1158,WALKING
487366696,22780843,487433739,22895393,1559583304498,1559583748795,1123,IN_PASSENGER_VEHICLE
487433739,22895393,487516600,22745940,1559587365321,1559587965534,1431,IN_PASSENGER_VEHICLE
487516600,22745940,487433739,22895393,1559600078996,1559601919398,1728,IN_PASSENGER_VEHICLE
487433739,22895393,487489119,22955246,1559630496345,1559630921627,756,WALKING
487482494,22951314,488644521,23380513,1559630921627,1559632898214,13525,IN_TRAIN
488643698,23380527,488834992,23376437,1559632898214,1559633730206,2127,IN_SUBWAY
488834992,23376437,487433739,22895393,1559653195572,1559659260054,16018,IN_SUBWAY
487433739,22895393,487439466,22970877,1559711718585,1559712293283,954,WALKING
487434286,22957924,488162112,23405115,1559712293283,1559713068555,9062,IN_TRAIN
488162112,23405115,488786842,22831416,1559714520051,1559715016280,8304,IN_TRAIN
488786842,22831416,488791407,22836684,1559731700546,1559733657856,575,WALKING
488794855,22837561,488738187,22951408,1559749101924,1559749719280,5277,IN_SUBWAY
488738187,22951408,487433739,22895393,1559750353366,1559752154535,16042,IN_TRAIN
487433739,22895393,487349167,22733081,1559753707487,1559756160976,1626,WALKING
487349167,22733081,487433739,22895393,1559757109896,1559759180617,1526,WALKING
