StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487433739,22895379,487887337,23637327,1551426476284,1551430289915,10194,IN_PASSENGER_VEHICLE
487887337,23637327,487444578,22913072,1551443543980,1551444918619,7239,IN_PASSENGER_VEHICLE
487444657,22913201,487433739,22895379,1551444918619,1551447941831,216,WALKING
487438116,22901403,487941068,22822464,1551458717999,1551459729999,7086,IN_PASSENGER_VEHICLE
487941068,22822464,487433739,22895379,1551460108999,1551462672116,7163,IN_PASSENGER_VEHICLE
487433739,22895379,487445234,22858258,1551562320349,1551563188299,300,WALKING
487445234,22858258,487485647,22724406,1551563188299,1551564859526,1079,IN_PASSENGER_VEHICLE
487485647,22724406,487490346,22708837,1551564859526,1551565282258,125,CYCLING
487491881,22712800,487420399,22571489,1551582132147,1551595475012,1587,IN_PASSENGER_VEHICLE
487424269,22586470,487584038,22718775,1551626301999,1551627168851,2352,IN_PASSENGER_VEHICLE
487584038,22718775,487433739,22895379,1551628026741,1551629588883,2115,IN_PASSENGER_VEHICLE
487433739,22895379,487433360,22894844,1551640219855,1551644343310,5617,IN_PASSENGER_VEHICLE
487433360,22894844,487427886,22955694,1551658832357,1551674688000,456,WALKING
487427886,22955694,487975124,23297019,1551674688000,1551675871038,6619,IN_TRAIN
487972379,23295063,488228471,23477619,1551675871038,1551676898874,3145,IN_PASSENGER_VEHICLE
488228471,23477619,488325274,23546679,1551676898874,1551677683943,1189,WALKING
488325274,23546679,523232993,49365196,1551677683943,1551706500999,486489,IN_BUS
523234634,49382048,523262070,49537090,1551706931999,1551707918381,1223,WALKING
523262070,49537090,523301835,49553018,1551711921999,1551712080000,569,WALKING
523301835,49553018,523739060,48930120,1551712441806,1551714788000,7284,IN_SUBWAY
523743079,48936170,523730798,48937721,1551718052356,1551721444172,1098,WALKING
523730798,48937721,523281742,49564741,1551721444172,1551723201000,7313,IN_SUBWAY
523281742,49564741,523262070,49537090,1551726441507,1551727441650,295,WALKING
523262070,49537090,523299112,49552307,1551787599606,1551789557624,424,WALKING
523299112,49552307,523669253,48966014,1551789557624,1551791314526,5794,IN_SUBWAY
523669253,48966014,523666866,48935336,1551791314526,1551791522000,209,CYCLING
523666866,48935336,523667085,48903991,1551792884480,1551793130239,250,WALKING
523678956,48913582,523731860,48913680,1551794659000,1551795244000,640,WALKING
523740774,48937728,523752182,48839765,1551798432644,1551802295000,5035,WALKING
523752182,48839765,523262070,49537090,1551803623460,1551815074840,7225,WALKING
523262070,49537090,523300964,49557149,1551815880098,1551821937063,1331,WALKING
523300964,49557149,523664559,49000153,1551821937063,1551822968282,5838,IN_SUBWAY
523664559,49000153,523680748,48901854,1551826560313,1551827342288,761,WALKING
523672596,48896267,523606410,48914254,1551835863141,1551836223419,1025,CYCLING
523649270,48926075,523262254,49536441,1551836223419,1551837201544,6193,IN_SUBWAY
523261871,49523634,523233183,49562594,1551875702340,1551876062000,414,WALKING
523233798,49558081,523301835,49553018,1551878346226,1551878886063,757,WALKING
523295558,49555770,523599976,48852188,1551879605525,1551881018000,8932,IN_SUBWAY
523600163,48834329,523643591,48850063,1551886050598,1551886231000,625,IN_TRAM
523643591,48850063,523299694,49556457,1551890514415,1551892745000,10486,IN_SUBWAY
523281945,49561235,523262070,49537090,1551893564639,1551893806880,343,WALKING
523262070,49537090,523289970,49560071,1551903462316,1551903523495,349,WALKING
523289970,49560071,523262070,49537090,1551904902128,1551905082708,599,CYCLING
523262070,49537090,523289303,49553827,1551950526490,1551950586990,454,WALKING
523295107,49557172,523668379,48913087,1551951605299,1551952906864,13200,IN_SUBWAY
523668379,48913087,523753770,48956920,1551953858956,1551954032000,1139,IN_TRAM
523759786,48970450,523774920,49007790,1551957793723,1551957988824,333,WALKING
523774920,49007790,523298011,49553062,1551959174388,1551960067535,7599,IN_SUBWAY
523262995,49462385,523262070,49537090,1551960067535,1551960524520,507,WALKING
523264408,49525779,523223052,49359030,1551961186525,1551962369000,1593,WALKING
523223052,49359030,508604275,43601404,1551963814465,1551974842316,184947,IN_BUS
508606699,43592341,492937108,26900884,1551976906012,1551988565241,259455,IN_PASSENGER_VEHICLE
492937108,26900884,487433739,22895379,1551990203407,1551995061641,71862,IN_PASSENGER_VEHICLE
487433279,22894039,487464841,22625666,1552152175706,1552152674872,2857,IN_PASSENGER_VEHICLE
487464841,22625666,487433739,22895379,1552159315205,1552160276410,2837,IN_PASSENGER_VEHICLE
487433739,22895379,487459513,22925125,1552165950402,1552166087999,427,WALKING
487459133,22924680,487436399,22908094,1552169688082,1552180507669,4719,IN_PASSENGER_VEHICLE
487433739,22895379,487433417,22895359,1552251575000,1552252604335,3643,IN_PASSENGER_VEHICLE
487431102,22895407,487399788,22886491,1552284729977,1552285579000,705,WALKING
487399788,22886491,487802026,23122234,1552285579000,1552285918694,5037,IN_TRAIN
487802026,23122234,487887337,23637327,1552286474276,1552287674625,4146,IN_BUS
487885633,23624105,487880132,23514518,1552308850000,1552309588000,918,WALKING
487888313,23507510,487870210,23523300,1552316864056,1552318262063,310,WALKING
487870210,23523300,487402546,22874520,1552318922077,1552320969935,9095,IN_BUS
487398794,22878509,487425399,22902129,1552320969935,1552321398000,490,WALKING
487434130,22895843,487433739,22895393,1552325698235,1552327270191,1066,WALKING
487433406,22893561,487579117,22704911,1552329990079,1552330864415,3597,IN_PASSENGER_VEHICLE
487573261,22695785,487356784,22773181,1552332444863,1552332930695,3440,IN_PASSENGER_VEHICLE
487356784,22773181,487433739,22895393,1552333266562,1552333512928,1723,IN_PASSENGER_VEHICLE
487428821,22897313,487887337,23637327,1552371094439,1552374482572,9839,IN_BUS
487888630,23638399,487884776,23656524,1552395125348,1552395375753,139,WALKING
487885159,23646169,487888313,23507510,1552395991452,1552396844937,1326,WALKING
487883368,23513346,487433739,22895393,1552402181999,1552404794835,9975,IN_BUS
487421316,22904849,487406736,22902822,1552479499000,1552479933861,591,WALKING
487406660,22902618,487872567,23540613,1552479933861,1552481788372,8061,IN_TRAIN
487872567,23540613,487885370,23647388,1552481788372,1552482081000,807,IN_BUS
487887337,23637327,487433739,22895393,1552502660604,1552505637234,10272,IN_BUS
487433739,22895393,487799467,23122325,1552577828606,1552578451999,5328,IN_TRAIN
487793080,23119294,487887337,23637327,1552578451999,1552580705772,4033,IN_BUS
487893087,23638664,487883661,23589217,1552589159507,1552589618543,388,WALKING
487883916,23591434,487433739,22895393,1552589618543,1552592198999,9395,IN_BUS
487433739,22895393,487887337,23637327,1552630342988,1552633226687,10117,IN_BUS
487885089,23614060,487888313,23507510,1552654012468,1552656219817,827,IN_PASSENGER_VEHICLE
487888313,23507510,487433739,22895393,1552659776582,1552663706943,7619,IN_PASSENGER_VEHICLE
487433739,22895393,487433739,22895393,1552668840076,1552674548496,999,IN_PASSENGER_VEHICLE
487433739,22895393,487887337,23637327,1552730400521,1552732943277,7418,IN_PASSENGER_VEHICLE
487887337,23637327,487888313,23507510,1552736006438,1552738554924,1019,IN_PASSENGER_VEHICLE
487888313,23507510,487433739,22895393,1552741621000,1552745019091,8184,IN_PASSENGER_VEHICLE
487433739,22895393,487412267,22880489,1552763412759,1552767392928,2943,IN_PASSENGER_VEHICLE
487411378,22881207,487746210,22682956,1552771930820,1552777945536,7186,IN_PASSENGER_VEHICLE
487746210,22682956,487476862,22640044,1552784374062,1552784681928,3027,IN_PASSENGER_VEHICLE
487476862,22640044,487420428,22572283,1552785700613,1552789862999,3220,IN_PASSENGER_VEHICLE
487420428,22572283,487433739,22895393,1552818024315,1552823945131,2444,IN_PASSENGER_VEHICLE
487435011,22895739,487584000,22718902,1552824988999,1552825422455,2104,IN_PASSENGER_VEHICLE
487584000,22718902,487516600,22745940,1552826892336,1552827075756,805,IN_PASSENGER_VEHICLE
487514447,22754242,487433152,22888207,1552832429999,1552832709999,1593,IN_PASSENGER_VEHICLE
487424341,22903483,487406436,22888931,1552897497493,1552897694999,293,WALKING
487402344,22883069,487796343,23152189,1552898402250,1552899245060,5081,IN_TRAIN
487796343,23152189,487812653,23421898,1552899624999,1552900202562,2428,IN_BUS
487817556,23429193,487887529,23637803,1552901245000,1552901698584,1777,IN_BUS
487887337,23637327,487874541,23477171,1552915380420,1552920409236,1218,WALKING
487876819,23482532,487490262,22987429,1552920409236,1552922867361,5993,IN_TRAIN
487490293,22987478,487433739,22895393,1552922867361,1552926602114,922,IN_PASSENGER_VEHICLE
487423697,22903102,487830682,23472363,1552976263999,1552979146807,7701,IN_BUS
487830671,23472335,487897287,23633576,1552979146807,1552982277713,1540,IN_PASSENGER_VEHICLE
487887337,23637327,487886175,23645187,1552999719575,1553000048020,208,WALKING
487886175,23645187,487884291,23614381,1553002647351,1553002707269,228,WALKING
487884944,23613490,487802026,23122234,1553004046748,1553005189130,4341,IN_BUS
487804749,23138206,487493065,22952327,1553005576022,1553006440275,3771,IN_TRAIN
487514140,22972715,487433739,22895393,1553006440275,1553009153000,1059,WALKING
487433134,22896689,487632203,22716479,1553013020429,1553013519361,2942,IN_PASSENGER_VEHICLE
487637149,22724388,487433739,22895393,1553019246724,1553020490605,5074,IN_PASSENGER_VEHICLE
487427986,22899134,487396127,22874454,1553078253599,1553078525657,397,WALKING
487401622,22880672,487886509,23507996,1553079333706,1553081183023,8924,IN_BUS
487878221,23512405,487887337,23637327,1553086040410,1553086775538,1073,WALKING
487885264,23649484,487432171,22910396,1553107708640,1553109874154,10717,IN_BUS
487437620,22914821,487428756,22898476,1553109874154,1553110321820,753,WALKING
