StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487433921,22895960,487413759,22830172,1543660098533,1543660318513,532,IN_PASSENGER_VEHICLE
487415180,22819111,487434033,22895943,1543661775598,1543663035216,1206,IN_PASSENGER_VEHICLE
487433927,22896053,487552881,22651478,1543696732332,1543697823121,3618,IN_PASSENGER_VEHICLE
487553027,22651470,487447800,22676709,1543716872416,1543717754765,1911,IN_PASSENGER_VEHICLE
487446670,22671040,487551433,22650630,1543750501002,1543752028811,1802,WALKING
487548338,22669145,487433739,22895393,1543753575474,1543753973926,2356,IN_PASSENGER_VEHICLE
487433739,22895393,487784621,23314700,1543816016999,1543819581999,6360,IN_PASSENGER_VEHICLE
487789230,23315522,487842157,23444737,1543819581999,1543820128999,1861,IN_BUS
487842157,23444737,487887337,23637327,1543821073546,1543821770548,1553,IN_PASSENGER_VEHICLE
487887337,23637327,487425993,22900885,1543852661999,1543855554999,32405,IN_BUS
487511350,23050540,487879667,23677167,1543903694247,1543906224456,7713,IN_BUS
487887337,23637327,487882681,23666962,1543928294397,1543928774315,230,WALKING
487882681,23666962,487804385,23139204,1543928774315,1543930477999,6102,IN_BUS
487800150,23123165,487427235,22958958,1543931129999,1543931534644,4379,IN_TRAIN
487427524,22959896,487434794,22895820,1543931534644,1543932147172,476,WALKING
487432884,22893595,487339790,22732999,1543945842389,1543947182333,1696,IN_PASSENGER_VEHICLE
487339360,22733815,487433891,22896101,1543949369067,1543950081722,2051,IN_PASSENGER_VEHICLE
487425689,22900246,487396127,22874454,1544013280145,1544013612370,478,WALKING
487400367,22882489,487887337,23637327,1544014503999,1544016928999,9831,IN_BUS
487885222,23641653,487874870,23671986,1544036543146,1544036825191,303,WALKING
487874691,23680182,487802094,23122296,1544037302231,1544038776169,5291,IN_BUS
487794950,23120166,487425653,22901055,1544039370999,1544040294999,5529,IN_TRAIN
487433992,22896180,487427136,22958398,1544098573976,1544099093291,462,WALKING
487409866,22900340,487798855,23132436,1544099093291,1544099662749,4821,IN_TRAIN
487799708,23129532,487802579,23155964,1544099662749,1544100222000,369,WALKING
487802579,23155964,487888863,23639903,1544100222000,1544101327604,4736,IN_BUS
487885147,23631786,487426703,22900418,1544122640823,1544125643999,10514,IN_BUS
487433739,22895393,487392890,22895564,1544163185679,1544163431112,600,WALKING
487399402,22899897,487896173,23636809,1544164385269,1544167262894,9375,IN_BUS
487887337,23637327,487891502,23637421,1544187969402,1544188219470,46,WALKING
487883756,23585743,487807127,23139177,1544189054769,1544190244244,4119,IN_BUS
487793353,23118885,487428497,22966807,1544192142496,1544192619000,4242,IN_TRAIN
487437544,22969260,487433910,22896078,1544192619000,1544193903943,1446,WALKING
487433288,22884114,487434957,22893050,1544289394000,1544291793769,14773,IN_PASSENGER_VEHICLE
487434957,22893050,487433739,22895393,1544291793769,1544291999537,21,WALKING
