StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487434349,22896035,487553080,22962746,1519890704971,1519891134047,1831,IN_PASSENGER_VEHICLE
487558453,22965380,487522545,23011949,1519904911000,1519905719033,530,WALKING
487522545,23011949,487558453,22965380,1519907836999,1519908182359,553,WALKING
487558453,22965380,487434349,22896035,1519918223013,1519919261999,1756,WALKING
487434349,22896035,487554919,22959380,1519977020999,1519977361000,1853,IN_PASSENGER_VEHICLE
487547622,22969738,487522545,23011949,1519991755999,1519991990999,333,WALKING
487538132,23007021,487558453,22965380,1519994323153,1519994544000,335,WALKING
487558453,22965380,487434349,22896035,1520004810817,1520006243430,2072,WALKING
487434349,22896035,487434508,22895305,1520006243430,1520234703626,,UNKNOWN_ACTIVITY_TYPE
487434508,22895305,487582466,22714743,1520234703626,1520235499411,2521,CYCLING
487579117,22704911,487571176,22745234,1520267466649,1520270271135,255,IN_PASSENGER_VEHICLE
487571176,22745234,487553042,22765489,1520270271135,1520271203469,250,CYCLING
487553042,22765489,487434349,22896035,1520271203469,1520288439413,1648,IN_PASSENGER_VEHICLE
487434349,22896035,487579117,22704911,1520321370349,1520330276656,1489,CYCLING
487579117,22704911,487434349,22896035,1520344390052,1520347122344,502,CYCLING
487434807,22896979,487579117,22704911,1520415185771,1520418099064,2258,CYCLING
487579117,22704911,487434807,22896979,1520438025058,1520440407826,1833,CYCLING
487434807,22896979,487433835,22896446,1520440407826,1520492052509,,UNKNOWN_ACTIVITY_TYPE
487433835,22896446,487579117,22704911,1520492052509,1520502400374,2117,IN_PASSENGER_VEHICLE
487579117,22704911,487434807,22896979,1520525674379,1520528707476,4246,WALKING
487434513,22888825,487578184,22704865,1520580317034,1520580888408,2385,IN_PASSENGER_VEHICLE
487578184,22704865,487579117,22704911,1520580888408,1520580956983,10,WALKING
487579117,22704911,487434807,22896979,1520611668135,1520613628960,2134,WALKING
487432280,22895409,487458735,22678813,1520616981864,1520617587921,1855,CYCLING
487458735,22678813,487434807,22896979,1520625407760,1520626010077,2115,CYCLING
487434474,22895705,487483109,22807849,1520631124871,1520631407660,704,IN_PASSENGER_VEHICLE
487471744,22818812,487551829,22659611,1520631407660,1520631813650,1530,CYCLING
487550326,22658684,487446670,22671040,1520651622169,1520652398095,1522,IN_PASSENGER_VEHICLE
487445352,22671816,487434056,22896172,1520679330442,1520680749722,4060,CYCLING
487434408,22891682,487110358,21715376,1520687279397,1520688571401,12861,IN_PASSENGER_VEHICLE
487110358,21715376,487090611,21712044,1520688571401,1520688728659,220,WALKING
487116166,21705337,487434807,22896979,1520691648355,1520693822401,9664,IN_PASSENGER_VEHICLE
487434807,22896979,487434807,22896979,1520693822401,1520839159130,,UNKNOWN_ACTIVITY_TYPE
487434807,22896979,487579117,22704911,1520839159130,1520839774440,1578,IN_PASSENGER_VEHICLE
487579117,22704911,487434807,22896979,1520872477095,1520874350586,2307,WALKING
487434807,22896979,487579117,22704911,1520925810732,1520926501330,2303,IN_PASSENGER_VEHICLE
487635820,22736580,487618230,23009320,1520935796251,1520937207509,2029,IN_BUS
487541065,23012380,487579117,22704911,1520940006080,1520941587076,2308,WALKING
487583696,22713111,487430678,22804968,1520951130430,1520954213283,2469,IN_PASSENGER_VEHICLE
487430678,22804968,487457914,22832236,1520954213283,1520958090685,5772,WALKING
487457914,22832236,487466928,22947241,1520958488825,1520959372373,1395,WALKING
487466928,22947241,487464278,22969956,1520963507928,1520963647464,135,WALKING
487464278,22969956,487434807,22896979,1520964161000,1520964545755,532,WALKING
487434807,22896979,487579117,22704911,1521012417903,1521012760953,2285,IN_PASSENGER_VEHICLE
487582581,22714610,487551433,22650630,1521017217109,1521017802082,705,WALKING
487551433,22650630,487584264,22718277,1521028245071,1521028739781,555,WALKING
487579117,22704911,487434807,22896979,1521046546192,1521048818966,1998,WALKING
487434807,22896979,487456008,22953569,1521049464966,1521053070999,2097,IN_PASSENGER_VEHICLE
487456008,22953569,487434807,22896979,1521053674999,1521054463361,482,IN_PASSENGER_VEHICLE
487434807,22896979,487434807,22896979,1521054463361,1521184955113,,UNKNOWN_ACTIVITY_TYPE
487434807,22896979,487579117,22704911,1521184955113,1521185571658,2166,IN_PASSENGER_VEHICLE
487579117,22704911,487497139,23038128,1521197737994,1521199764407,2969,WALKING
487505609,23044148,487544677,22996608,1521202371276,1521203560773,950,WALKING
487552080,23012900,487559430,22754480,1521203560773,1521204271816,2029,IN_BUS
487579117,22704911,487434807,22896979,1521216175575,1521218001303,2134,WALKING
487434807,22896979,487459076,22684697,1521221820849,1521222488420,1711,CYCLING
487428627,22678236,487458735,22678813,1521222488420,1521222894952,346,IN_PASSENGER_VEHICLE
487459805,22681067,487433459,22895595,1521230685479,1521231214829,2073,CYCLING
487434807,22896979,487551531,22660665,1521234793146,1521235524841,2277,CYCLING
487551433,22650630,487432860,22893950,1521245061092,1521245843792,2964,IN_PASSENGER_VEHICLE
487434192,22892721,487878510,23669416,1521282154947,1521283877074,13142,IN_PASSENGER_VEHICLE
487878510,23669416,487887337,23637327,1521283877074,1521284015000,254,WALKING
487887337,23637327,487878964,23670617,1521288832323,1521289018825,180,WALKING
487878964,23670617,487434078,22893460,1521289500702,1521290634816,6521,IN_PASSENGER_VEHICLE
487434807,22896979,487451199,22865564,1521291898910,1521292140154,347,CYCLING
487451199,22865564,487434807,22896979,1521295579962,1521295641016,74,CYCLING
487434807,22896979,487434807,22896979,1521295641016,1521443134999,,UNKNOWN_ACTIVITY_TYPE
487434807,22896979,487579117,22704911,1521443134999,1521454467114,2242,IN_PASSENGER_VEHICLE
487579117,22704911,487434322,22895804,1521472623602,1521473192638,2559,IN_PASSENGER_VEHICLE
487434322,22895804,487434807,22896979,1521473192638,1521529594902,,UNKNOWN_ACTIVITY_TYPE
487434807,22896979,487584078,22718537,1521529594902,1521531117751,890,WALKING
487497139,22822095,487584078,22718537,1521531117751,1521533700693,1229,IN_PASSENGER_VEHICLE
487579117,22704911,487551433,22650630,1521548190499,1521548591708,454,WALKING
487551433,22650630,487457914,22832236,1521552324073,1521554976569,2084,WALKING
487451249,22832510,487434807,22896979,1521555356462,1521559893026,612,WALKING
487434073,22896060,487579117,22704911,1521625082658,1521630327538,1864,CYCLING
487579117,22704911,487434807,22896979,1521648215923,1521649018806,2227,CYCLING
487433845,22895226,487579117,22704911,1521702860000,1521710438158,2126,IN_PASSENGER_VEHICLE
487579117,22704911,487515324,22745671,1521734763480,1521736552256,1275,WALKING
487515324,22745671,487434807,22896979,1521736552256,1521737144041,1412,IN_PASSENGER_VEHICLE
487434807,22896979,487434807,22896979,1521737991191,1521742101595,1885,CYCLING
487435702,22887796,487579117,22704911,1521789819999,1521791011920,2370,IN_PASSENGER_VEHICLE
487579117,22704911,487434807,22896979,1521799475634,1521824395152,3390,IN_PASSENGER_VEHICLE
487434807,22896979,487434807,22896979,1521835355716,1521836665000,753,WALKING
487434807,22896979,487434807,22896979,1521878875833,1521886401006,1835,IN_PASSENGER_VEHICLE
487434807,22896979,487434807,22896979,1521897420661,1521902568471,570,CYCLING
487434807,22896979,487483952,22793623,1521921483038,1521922585177,468,IN_PASSENGER_VEHICLE
487483952,22793623,487579117,22704911,1521922585177,1521924181029,1462,CYCLING
487579117,22704911,487579117,22704911,1521932966916,1521942619564,2105,WALKING
487579117,22704911,487446670,22671040,1521950667604,1521951238746,1430,CYCLING
487446670,22671040,487434807,22896979,1521982334470,1521982831015,1661,CYCLING
487434807,22896979,487434807,22896979,1521982831015,1522042824283,,UNKNOWN_ACTIVITY_TYPE
487434807,22896979,487579117,22704911,1522042824283,1522055290848,2257,IN_PASSENGER_VEHICLE
487579117,22704911,487434807,22896979,1522071759999,1522073482619,2134,WALKING
487434807,22896979,487434807,22896979,1522073482619,1522132051911,,UNKNOWN_ACTIVITY_TYPE
487434807,22896979,487575147,22700639,1522132051911,1522133217465,2526,IN_PASSENGER_VEHICLE
487575147,22700639,487582451,22715262,1522133217465,1522133284090,134,WALKING
487581745,22713194,487516028,22744405,1522144470639,1522145074519,974,WALKING
487516028,22744405,487434122,22895670,1522148767102,1522149199383,1861,IN_PASSENGER_VEHICLE
487434807,22896979,487507001,22817365,1522237651375,1522239416239,939,CYCLING
487507001,22817365,487579117,22704911,1522239416239,1522241225479,832,IN_PASSENGER_VEHICLE
487579117,22704911,487448395,22880895,1522248601208,1522252009025,750,CYCLING
487448395,22880895,487434807,22896979,1522252009025,1522252699999,191,IN_PASSENGER_VEHICLE
487434807,22896979,487579117,22704911,1522304740954,1522305429402,804,IN_PASSENGER_VEHICLE
487579117,22704911,487532051,22771089,1522335834667,1522336281129,313,WALKING
487563204,22731456,487434807,22896979,1522336281129,1522337185646,1874,IN_PASSENGER_VEHICLE
487434807,22896979,487434807,22896979,1522337185646,1522390960962,,UNKNOWN_ACTIVITY_TYPE
