StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487529760,22719400,487579117,22704911,1514779785999,1514784719211,521,WALKING
487579117,22704911,487488474,22818951,1514827614625,1514829834108,605,CYCLING
487488474,22818951,487433360,22894844,1514829834108,1514833618999,819,IN_PASSENGER_VEHICLE
487433517,22896136,487251521,22598998,1514882681766,1514897527896,1138,CYCLING
487251521,22598998,487363684,22844765,1514899775840,1514901036214,563,CYCLING
487361315,22841811,487433360,22894844,1514901036214,1514918346295,897,IN_PASSENGER_VEHICLE
487433360,22894844,487606266,22977379,1514976716366,1514998436607,1996,IN_PASSENGER_VEHICLE
487607081,22983441,487436905,22901642,1514999016123,1515000540000,2265,CYCLING
487436905,22901642,487549066,23010135,1515002653960,1515009280979,570,WALKING
487549066,23010135,487579117,22704911,1515018386909,1515021276848,442,IN_PASSENGER_VEHICLE
487579117,22704911,487468480,22910465,1515065556885,1515067631798,484,WALKING
487468480,22910465,487433360,22894844,1515067631798,1515176732030,,UNKNOWN_ACTIVITY_TYPE
487433360,22894844,487469860,22787255,1515176732030,1515184918971,1084,IN_PASSENGER_VEHICLE
487469860,22787255,487474056,22696119,1515184918971,1515185393526,561,CYCLING
487474056,22696119,487474056,22696119,1515185393526,1515196821174,,UNKNOWN_ACTIVITY_TYPE
487474056,22696119,487579117,22704911,1515196821174,1515197188666,1211,WALKING
487579117,22704911,487474056,22696119,1515197564894,1515201779133,27,WALKING
487474056,22696119,487464544,22783692,1515229186533,1515235424913,610,IN_PASSENGER_VEHICLE
487464544,22783692,487433360,22894844,1515235424913,1515244808216,808,CYCLING
487433360,22894844,487549066,23010135,1515315919268,1515325283448,1316,WALKING
487549066,23010135,487433360,22894844,1515334691206,1515335274999,784,IN_PASSENGER_VEHICLE
487433360,22894844,487433360,22894844,1515335274999,1515394091129,,UNKNOWN_ACTIVITY_TYPE
487433360,22894844,487579117,22704911,1515394091129,1515399119484,1752,IN_PASSENGER_VEHICLE
487579117,22704911,487433360,22894844,1515427690715,1515429475731,2136,WALKING
487433360,22894844,487579117,22704911,1515482603066,1515491450675,2069,IN_PASSENGER_VEHICLE
487579117,22704911,487565994,22701969,1515515912589,1515517111999,98,IN_PASSENGER_VEHICLE
487565994,22701969,487434386,22894433,1515520718000,1515524777206,2048,IN_PASSENGER_VEHICLE
487433360,22894844,487579117,22704911,1515566968333,1515581158573,2380,IN_PASSENGER_VEHICLE
487579117,22704911,487433360,22894844,1515597443315,1515607345317,2204,WALKING
487433360,22894844,487433360,22894844,1515607345317,1515652380151,,UNKNOWN_ACTIVITY_TYPE
487433360,22894844,487579117,22704911,1515652380151,1515652997408,1799,CYCLING
487579117,22704911,487490650,22785656,1515681987302,1515684786810,5,IN_PASSENGER_VEHICLE
487490650,22785656,487579117,22704911,1515686498293,1515686941682,1148,IN_PASSENGER_VEHICLE
487579117,22704911,487510851,22804762,1515687306410,1515687854998,872,CYCLING
487516420,22798195,487435150,22897801,1515687854998,1515691715677,1155,IN_PASSENGER_VEHICLE
487435150,22897801,487579117,22704911,1515742020000,1515742720269,2287,IN_PASSENGER_VEHICLE
487582182,22710930,487448038,22679539,1515773278358,1515774530000,1929,WALKING
487447831,22683126,487435150,22897801,1515775202433,1515776736135,2218,WALKING
487435150,22897801,487458735,22678813,1515779222529,1515781543212,2307,CYCLING
487458735,22678813,487450472,22764044,1515785146377,1515785850644,330,IN_PASSENGER_VEHICLE
487454182,22733906,487433360,22894844,1515785850644,1515786949221,1226,CYCLING
487433360,22894844,487433360,22894844,1515786949221,1515830408283,,UNKNOWN_ACTIVITY_TYPE
487433360,22894844,487579117,22704911,1515830408283,1515833498593,2206,IN_PASSENGER_VEHICLE
487579117,22704911,487457914,22832236,1515841932451,1515843041142,1553,WALKING
487457914,22832236,487435150,22897801,1515843608357,1515844498256,471,WALKING
487435150,22897801,487433938,22895211,1515844498256,1516006221940,,UNKNOWN_ACTIVITY_TYPE
487433938,22895211,487393051,22895990,1516006221940,1516006561445,454,WALKING
487393051,22895990,487434445,22894273,1516007881140,1516008139164,523,CYCLING
487433360,22894844,487579117,22704911,1516019896629,1516020524300,2395,CYCLING
487579117,22704911,487433360,22894844,1516027433536,1516027932175,1963,CYCLING
