StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487434249,22895339,487565722,23030667,1585720217705,1585720566575,2519,IN_PASSENGER_VEHICLE
487563797,23030565,487434214,22895154,1585727665877,1585731926852,1749,IN_PASSENGER_VEHICLE
487434342,22895145,487562797,23030779,1585812122390,1585813623387,1740,IN_PASSENGER_VEHICLE
487434161,22895556,487451397,22950154,1585820120551,1585820582219,1322,IN_PASSENGER_VEHICLE
487450948,22949842,487433787,22895238,1585821651537,1585821962036,443,IN_PASSENGER_VEHICLE
487433942,22895094,487434413,22894946,1585940102271,1585941653720,2380,WALKING
487434216,22895634,487434454,22895408,1586008622474,1586011256548,2905,WALKING
487436080,22890265,487426236,22848183,1586011897090,1586012848439,453,WALKING
487434303,22894652,487434421,22895026,1586080933887,1586082522721,2634,WALKING
487456528,22900380,487434123,22895040,1586266773394,1586269029899,2450,WALKING
487431615,22880142,487416671,22832300,1586276532735,1586276854719,388,WALKING
487418982,22840255,487434929,22872500,1586277160490,1586278084402,332,WALKING
487433452,22894850,487448654,22834506,1586364370927,1586364891283,609,WALKING
487458139,22830463,487434277,22885092,1586365989812,1586366749793,695,WALKING
487437206,22896642,487435268,22891443,1586438203478,1586440869925,2164,RUNNING
487437660,22904821,487534352,22970781,1586451289679,1586452631699,1472,WALKING
487532015,22967087,487433807,22895241,1586455096789,1586456362292,1427,WALKING
487433816,22895266,487433421,22875080,1586638471434,1586638639330,186,WALKING
487428546,22872816,487436786,22895049,1586961727799,1586963992112,208,WALKING
487430899,22881399,487438846,22837766,1587143522556,1587143878767,331,WALKING
487484666,22864334,487432561,22895505,1587144480105,1587145845095,917,WALKING
487435823,22891623,487563269,22699779,1587240053869,1587240433855,2010,IN_PASSENGER_VEHICLE
487550521,22716031,487433968,22895199,1587243231153,1587243868778,2075,IN_PASSENGER_VEHICLE
487432552,22895127,487615404,22894791,1587312309541,1587312843380,2514,IN_PASSENGER_VEHICLE
487613121,22908255,487565615,22913243,1587313216044,1587313818541,737,WALKING
487560968,22922488,487435070,22891854,1587316335322,1587317347874,2400,IN_PASSENGER_VEHICLE
487432121,22894506,487526093,22716234,1587464394999,1587465963465,14306,IN_PASSENGER_VEHICLE
487525712,22714917,487433990,22894871,1587466382002,1587466850924,1693,IN_PASSENGER_VEHICLE
487449002,22920884,487434465,22891347,1587642735992,1587643446992,270,WALKING
487425817,22900308,487362560,22768462,1587769594688,1587770669932,1367,WALKING
487363843,22772142,487433866,22895281,1587782352824,1587783440409,1413,WALKING
487437000,22890475,487447640,22887373,1587854797556,1587854915254,120,WALKING
487432106,22873321,487435133,22885872,1587919805013,1587921340875,117,WALKING
487425719,22901028,487430537,22901916,1588091822895,1588095877440,1628,WALKING
487432757,22895093,487456321,22831684,1588146023855,1588146828063,1047,IN_PASSENGER_VEHICLE
487452823,22833715,487433801,22884288,1588147565949,1588147867914,426,IN_PASSENGER_VEHICLE
487435083,22871168,487433850,22895403,1588148913454,1588149697481,178,IN_PASSENGER_VEHICLE
487425293,22902123,487356285,22790326,1588288759603,1588289860273,1441,WALKING
