StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487421130,22514709,487421851,22571589,1577841223924,1577844797040,517,WALKING
487406893,22579537,487432975,22730850,1577845402461,1577852074493,1344,WALKING
487433938,22729558,487823714,24706809,1577852074493,1577852770999,15252,IN_PASSENGER_VEHICLE
487845042,24738078,487432878,22896291,1577853509544,1577855266948,14302,IN_PASSENGER_VEHICLE
487433741,22898680,487433639,22895515,1577952585886,1577962398069,13186,IN_PASSENGER_VEHICLE
487433667,22895680,487811720,22201760,1577964055481,1577965116220,6601,IN_PASSENGER_VEHICLE
487814857,22202005,487433184,22895480,1577969838283,1577970427731,6623,IN_PASSENGER_VEHICLE
487433997,22896564,487433744,22895419,1577976326482,1577978112269,210,IN_PASSENGER_VEHICLE
487433703,22895595,487434129,22895493,1577983132812,1577986892675,13283,IN_PASSENGER_VEHICLE
487433300,22894011,487585199,22997802,1577994695504,1577995153370,1932,CYCLING
487585106,22997323,487433800,22896921,1578005101997,1578005715767,1880,IN_PASSENGER_VEHICLE
487433411,22896756,487432636,22896785,1578007605769,1578008348685,1668,CYCLING
487433741,22898680,487772998,22254640,1578043746585,1578044742958,6050,IN_PASSENGER_VEHICLE
487811720,22201760,487433717,22895575,1578073449924,1578074306078,6615,IN_PASSENGER_VEHICLE
487433310,22883768,487381218,23170605,1578087237000,1578088051602,8133,IN_PASSENGER_VEHICLE
487350291,23147104,487433324,22895617,1578108587498,1578109570719,3078,CYCLING
487402529,22889172,487433777,22895398,1578130090164,1578134471863,397,IN_PASSENGER_VEHICLE
487811720,22201760,487433741,22898680,1578157775418,1578161520024,6745,IN_PASSENGER_VEHICLE
487433741,22898680,487442939,22909908,1578173766964,1578174308186,174,CYCLING
487442939,22909908,487546868,23001766,1578174308186,1578176775860,1710,WALKING
487546885,23001514,487432690,22894767,1578180182741,1578180641859,1498,IN_PASSENGER_VEHICLE
487433278,22895861,487582955,22714012,1578297436119,1578298299993,2374,CYCLING
487588440,22733273,487433586,22895347,1578326401935,1578327306941,2092,IN_PASSENGER_VEHICLE
487433616,22895461,487587961,22715583,1578380060835,1578381172714,2379,CYCLING
487588074,22715319,487543167,23010437,1578392667958,1578394615501,6789,IN_BUS
487808716,22194536,487536333,22999232,1578397068481,1578397424405,6629,WALKING
487545631,22994991,487839488,22228397,1578398502010,1578400803314,6947,IN_BUS
487808716,22194536,487544490,23010947,1578410460079,1578411280322,6803,IN_BUS
487544688,23011491,487797535,22198903,1578412378975,1578412922288,6586,IN_BUS
487797050,22195658,487545595,22990196,1578413399062,1578415181696,6459,WALKING
487542940,23005814,487433272,22895583,1578415606734,1578416019920,1482,CYCLING
487433754,22895752,487796595,22196419,1578417217434,1578417475481,6523,IN_PASSENGER_VEHICLE
487792325,22194705,487397288,22903371,1578418583799,1578421979999,10400,IN_PASSENGER_VEHICLE
487392153,22875835,487433408,22896023,1578422459848,1578423458778,614,IN_PASSENGER_VEHICLE
487433600,22895514,487582966,22714336,1578467104711,1578467822390,2126,IN_PASSENGER_VEHICLE
487418411,22879968,487587993,22715371,1578477192443,1578478729806,2263,IN_PASSENGER_VEHICLE
487795429,22231936,487802375,22197534,1578492521615,1578494019006,263,IN_PASSENGER_VEHICLE
487773939,22205784,487430426,22897375,1578504965134,1578508042130,6417,IN_PASSENGER_VEHICLE
487432408,22896840,487587079,22714292,1578553472252,1578554352129,2233,IN_PASSENGER_VEHICLE
487587931,22715454,487796940,22183860,1578562597469,1578564774386,4542,IN_PASSENGER_VEHICLE
487796528,22199096,487587940,22715453,1578567396535,1578569042498,4441,IN_PASSENGER_VEHICLE
487587924,22715461,487802375,22197534,1578575080503,1578581106048,13872,WALKING
487817794,22212719,487584254,22720999,1578584941256,1578585316266,4550,IN_PASSENGER_VEHICLE
487583986,22721051,487805445,22201269,1578586660266,1578587057571,4547,IN_PASSENGER_VEHICLE
487805445,22201269,487575590,22695167,1578589173572,1578589754782,4490,IN_PASSENGER_VEHICLE
487573677,22696079,487434198,22895359,1578590906414,1578594522434,3061,IN_PASSENGER_VEHICLE
487433542,22895600,487582522,22711855,1578643089597,1578643987294,2153,CYCLING
487588038,22715496,487433672,22895621,1578645757530,1578646402653,2165,CYCLING
487433403,22896034,487576562,22731947,1578647769882,1578649220897,1995,IN_PASSENGER_VEHICLE
487581498,22728027,487802509,22190556,1578649823920,1578651458558,4642,IN_PASSENGER_VEHICLE
487577758,22701513,487546551,23001500,1578673906533,1578674875710,2231,IN_BUS
487545729,23003209,487442939,22909908,1578676718699,1578680238849,1332,IN_PASSENGER_VEHICLE
487433907,22892902,487543825,23012075,1578683428392,1578686382573,3112,WALKING
487546020,23008669,487433656,22895326,1578687002558,1578687636606,1560,CYCLING
487433741,22898680,487433609,22895583,1578735508811,1578740016571,13018,IN_PASSENGER_VEHICLE
487433589,22895573,487432841,22896021,1578766100845,1578767186408,13631,IN_PASSENGER_VEHICLE
487433600,22895952,487500425,22716780,1578786787447,1578788087679,1509,CYCLING
487507592,22719364,487433480,22895770,1578795140089,1578797732884,1555,CYCLING
487433604,22895500,487517206,22744452,1578828777411,1578829662798,1475,IN_PASSENGER_VEHICLE
487515248,22742155,487434090,22895470,1578837137246,1578837889006,1689,IN_PASSENGER_VEHICLE
487433529,22895435,487575545,22721286,1578900236818,1578901118435,2139,CYCLING
487588005,22715852,487577757,22697988,1578922681211,1578927971903,174,WALKING
487582945,22721252,487433533,22893355,1578930956575,1578933639571,5924,CYCLING
487433586,22895865,487488885,22819686,1578947794237,1578948572920,830,IN_PASSENGER_VEHICLE
487489221,22818556,487487249,22892508,1578951295224,1578951843754,1366,IN_PASSENGER_VEHICLE
487433546,22895623,487584748,22714997,1578985350620,1578986281509,2203,CYCLING
487587930,22715552,487808716,22194536,1578994325434,1578997154540,4539,IN_PASSENGER_VEHICLE
487802375,22197534,487582915,22719270,1579000430399,1579002090512,4755,IN_PASSENGER_VEHICLE
487587918,22715545,487546969,23001530,1579016912127,1579018682181,2165,CYCLING
487546022,23003029,487442939,22909908,1579024415490,1579029632435,4288,IN_PASSENGER_VEHICLE
487436738,22905912,487506381,23045670,1579033532283,1579034270739,1284,IN_PASSENGER_VEHICLE
487510652,23046887,487546464,23002279,1579036554946,1579037206104,541,WALKING
487535905,22998226,487433911,22895517,1579037806831,1579038269027,1363,IN_BUS
487433661,22895369,487584761,22714371,1579072490568,1579073316752,2224,CYCLING
487587776,22715783,487436738,22905912,1579077262897,1579079104253,2189,CYCLING
487432133,22895660,487811787,22198271,1579081461875,1579085853854,11192,CYCLING
487797281,22191003,487433558,22895695,1579109393591,1579112245956,6565,IN_PASSENGER_VEHICLE
487433605,22895523,487582942,22719329,1579156767502,1579157821973,2256,CYCLING
487588038,22715741,487795634,22183462,1579168026904,1579169346839,4533,IN_PASSENGER_VEHICLE
487797454,22198158,487433588,22895463,1579195637396,1579196645781,6643,CYCLING
487433588,22895463,487433646,22895683,1579196645781,1579198318434,10,IN_PASSENGER_VEHICLE
487433741,22898680,487488885,22819686,1579207524858,1579208317633,843,IN_PASSENGER_VEHICLE
