StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487433221,22896749,487582138,22711254,1601539928998,1601540598117,2298,IN_PASSENGER_VEHICLE
487586257,22725155,487433212,22894561,1601551944071,1601552094251,2106,IN_PASSENGER_VEHICLE
487433108,22894357,487490201,22826689,1601579521979,1601579865818,805,IN_PASSENGER_VEHICLE
487491251,22830142,487435408,22891433,1601587353248,1601587727629,913,IN_PASSENGER_VEHICLE
487436246,22891764,487581335,22719750,1601618609035,1601619456306,2265,CYCLING
487583113,22721815,487555293,22722546,1601634693456,1601648757795,8707,IN_PASSENGER_VEHICLE
487555271,22722446,487433147,22894290,1601656724145,1601657246504,1852,IN_PASSENGER_VEHICLE
487433114,22894353,487433121,22894340,1601657716197,1601658895696,4124,IN_PASSENGER_VEHICLE
487435240,22887939,487433282,22894486,1601668827060,1601671373699,9828,CYCLING
487433094,22894295,487404760,22367424,1601673400315,1601673745711,3876,IN_PASSENGER_VEHICLE
487402938,22384953,487433095,22893767,1601681351329,1601682340919,5054,CYCLING
487435275,22891264,487885873,23637365,1601706238350,1601707884928,7450,IN_PASSENGER_VEHICLE
487880791,23632145,487435217,22892400,1601713706181,1601715649099,10083,IN_PASSENGER_VEHICLE
487435299,22895701,487792607,22193800,1601718389806,1601719893957,7008,IN_PASSENGER_VEHICLE
487432977,22894874,487405515,22378026,1601731565100,1601732565390,4055,CYCLING
487404933,22371124,487792462,22194520,1601736072452,1601737367157,4499,IN_PASSENGER_VEHICLE
487406112,22377643,487432800,22894277,1601743991929,1601744954409,11140,IN_PASSENGER_VEHICLE
487433291,22895866,487359330,22779804,1601774816789,1601775403436,1289,CYCLING
487359612,22778210,487795184,22185093,1601791803677,1601793675423,7946,IN_PASSENGER_VEHICLE
487433280,22894444,487435761,22891675,1601809324723,1601810102591,40,IN_PASSENGER_VEHICLE
487435420,22888573,487717344,22740756,1601825485263,1601826453961,3688,IN_PASSENGER_VEHICLE
487717195,22740432,487432407,22894838,1601827061959,1601828050894,3994,IN_PASSENGER_VEHICLE
487433489,22896072,487407497,22376271,1601828641744,1601829497199,4489,CYCLING
487405956,22373930,487433257,22893007,1601832774521,1601833908436,4830,CYCLING
487427444,22900143,487409812,22900407,1601874110594,1601874896692,752,WALKING
487409812,22900407,487884698,23815549,1601874896692,1601877280374,10089,IN_BUS
