StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487653449,23438709,487663855,23441563,1481691243717,1481691732673,99,IN_PASSENGER_VEHICLE
487710079,23454241,487730569,23459861,1481698352737,1481698839599,203,IN_PASSENGER_VEHICLE
487739927,23462428,487906656,23508182,1481699385489,1481703576899,1857,IN_PASSENGER_VEHICLE
487917913,23511273,487951084,23520380,1481704325492,1481705567424,327,IN_PASSENGER_VEHICLE
487959306,23522637,487984141,23529457,1481706222754,1481706942076,264,WALKING
488037120,23544006,488046031,23546454,1481713007486,1481713679997,100,IN_PASSENGER_VEHICLE
488091364,23558907,488111809,23564523,1481724642023,1481725859098,231,IN_PASSENGER_VEHICLE
488113601,23565016,488122554,23567476,1481725982831,1481726592427,101,IN_PASSENGER_VEHICLE
488126058,23568438,488139768,23572205,1481727823809,1481728445595,154,IN_PASSENGER_VEHICLE
488149783,23574957,488166249,23579482,1481728988073,1481729340036,156,WALKING
488180104,23583290,488193454,23586958,1481730129175,1481730679334,135,WALKING
488194844,23587341,488252579,23603210,1481731005779,1481733026868,594,WALKING
488256011,23604153,488307624,23618343,1481733573431,1481734862703,566,IN_PASSENGER_VEHICLE
488313225,23619884,488337640,23626597,1481735272041,1481735810741,259,WALKING
488339205,23627028,488417598,23648589,1481735945821,1481738291166,831,WALKING
488426260,23650972,488434235,23653166,1481738870581,1481739630660,89,WALKING
488446594,23654327,487584347,23474377,1481741740000,1481743472994,11467,IN_PASSENGER_VEHICLE
487581187,23462057,487453627,22965283,1481750619984,1481832589112,3908,IN_PASSENGER_VEHICLE
487453627,22965283,487440317,22900942,1481832589112,1481974331396,,UNKNOWN_ACTIVITY_TYPE
487440317,22900942,487452097,22914941,1481974331396,1481974844672,141,IN_PASSENGER_VEHICLE
487474404,22941453,487484909,22953940,1481980278663,1481980759286,131,WALKING
487493529,22964185,487528557,23005828,1481983331400,1481984223486,468,CYCLING
487534059,23012368,487542284,23022148,1481985070638,1481985311344,97,WALKING
487592591,23081970,487600910,23091865,1481990150618,1481990401137,101,IN_PASSENGER_VEHICLE
487603891,23095410,487534951,23672068,1481990544064,1481992120999,4510,IN_PASSENGER_VEHICLE
487435436,22892780,487541701,22869474,1482392242546,1482394802148,1186,IN_PASSENGER_VEHICLE
487563284,22864739,487576036,22861941,1482397029439,1482397298468,118,WALKING
487576230,22861899,487590325,22858806,1482397619315,1482398401528,158,IN_PASSENGER_VEHICLE
487623596,22851506,487652178,22845233,1482409640718,1482410314591,292,IN_PASSENGER_VEHICLE
487655120,22844588,487692648,22836351,1482410683313,1482411870648,340,IN_PASSENGER_VEHICLE
487704076,22833842,487743232,22825247,1482412560043,1482413520556,317,CYCLING
487732422,22827620,487754852,22822695,1482413520556,1482416868114,251,IN_PASSENGER_VEHICLE
488867046,23431043,488867092,23385973,1482844968999,1482846462296,233,WALKING
488866998,23387420,488812454,23396211,1482846462296,1482847110413,1375,CYCLING
488812454,23396211,488391681,23242289,1482847110413,1482851360161,4807,WALKING
488391681,23242289,487433360,22894844,1482851360161,1482854053461,10943,IN_PASSENGER_VEHICLE
