StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487434547,22896259,477036082,7296711,1467637271621,1467673016800,163368,
477036082,7296711,476999576,7243586,1467673016800,1467673437550,540,
476995959,7238323,476462227,6462875,1467673827134,1467677556415,8288,
476458494,6457459,474499310,3630997,1467705854299,1467715889411,30377,
474494912,3624687,474488106,3614922,1467718516728,1467718637746,77,
474489896,3617491,474461279,3576438,1467718637746,1467718856165,427,
474461279,3576438,474430309,3532017,1467720852655,1467721290165,307,
474441396,3547919,473183443,1749964,1467721290165,1467729989112,19442,
473183443,1749964,473036905,1541339,1467729989112,1467731774994,818,
473130373,1674389,472915332,1368384,1467731774994,1467732584434,3322,
472915332,1368384,472783174,1180503,1467732584434,1467735467725,2038,
472783174,1180503,471160198,-1115638,1467735467725,1467743811410,24978,
471162169,-1112861,471160198,-1115638,1467743811410,1467743943796,30,
471152213,-1126884,470593601,-1912432,1467746116941,1467748785384,8565,
470593601,-1912432,470316079,-2301805,1467751859947,1467754127300,4262,
470312410,-2306949,469409529,-3569631,1467754630538,1467759719116,13855,
469409529,-3569631,468558124,-4754665,1467794985982,1467800437009,13058,
468558124,-4754665,468442393,-4915325,1467800437009,1467801579633,1773,
468442393,-4915325,466072454,-8183427,1467801579633,1467816318754,36190,
466065051,-8193570,464998457,-9650881,1467823212388,1467830842274,16173,
465000466,-9648143,464998457,-9650881,1467830842274,1467830975888,30,
464998457,-9650881,464950973,-9715568,1467831386992,1467831912552,723,
464950973,-9715568,464532872,-10284441,1467831912552,1467835301046,6259,
464537928,-10277568,464472071,-10367062,1467835301046,1467835982406,1003,
464472071,-10367062,464265821,-10647137,1467835982406,1467838172739,3105,
464261575,-10652899,464202456,-10733120,1467839611758,1467840723489,896,
464198860,-10737999,464117808,-10847940,1467841201456,1467842112849,1232,
464113820,-10853348,463748709,-11348003,1467843027057,1467847593252,5538,
463740184,-11359540,463554990,-11610068,1467849203809,1467850332058,2786,
463548614,-11618689,462342086,-13244864,1467878904929,1467886248703,17260,
462407517,-13156938,462342086,-13244864,1467886248703,1467887571042,993,
462342086,-13244864,461880640,-13864100,1467888181169,1467891888983,6996,
461880275,-13863244,480220539,-347273,1467892545956,1469004824000,,UNKNOWN_ACTIVITY_TYPE
480220539,-347273,480235150,-3248270,1469004824000,1469005598246,,
480235150,-3248270,480629937,-18000838,1469006145999,1469014451737,,
480667228,-17914395,480629937,-18000838,1469014451737,1469015027125,764,
480621826,-18019635,480555806,-18172598,1469015266430,1469016340533,1352,
480555806,-18172598,474775017,-31235369,1469016340533,1469026923706,,
474229907,-31671449,474213463,-31684569,1469184874867,1469186002383,207,
474127977,-31752755,474115256,-31762899,1469210997754,1469211695838,160,
474094898,-31779133,474081867,-31789523,1469214048842,1469214656163,164,
473977877,-31872418,473944651,-31898896,1469291803003,1469295004022,419,
473934092,-31907310,473910827,-31925847,1469297661587,1469298196850,131,
473923627,-31915648,473886683,-31945082,1469298196850,1469299256016,466,
473854871,-31970423,473828047,-31991788,1469303154876,1469304072635,312,
473793831,-32019038,473771911,-32036492,1469309644900,1469310245080,252,
473726663,-32072517,473713660,-32082869,1469349424412,1469349904621,138,
473685518,-32105275,473684908,-32120367,1469382817191,1469385737999,113,
476255666,-31620297,473684908,-32120367,1469441010671,1469441075539,28831,
473684908,-32120367,473730524,-32188995,1469441831000,1469442408000,,
473730524,-32188995,473684908,-32120367,1469444009999,1469453769959,1644,
473684908,-32120367,474874447,-31319648,1469454445000,1469483000327,5926,
473684908,-32120367,473674498,-32202361,1469520192257,1469520694308,628,
473663422,-32083317,473650078,-32070345,1469523020451,1469523622545,150,
473569431,-31991965,473690347,-32105063,1469545789040,1469546105000,1662,
473677616,-32086976,473671096,-32077713,1469548304142,1469549350561,100,
473663686,-32067188,473654630,-32054324,1469552631237,1469553246986,139,
473650760,-32048827,473644554,-32040011,1469553513248,1469553769393,74,
473614336,-31997095,473530729,-31878388,1469559785179,1469562270881,1281,
473522418,-31866591,473483072,-31810749,1469566243787,1469566820980,236,
473507049,-31844776,473483072,-31810749,1469566820980,1469567776009,369,
473467670,-31788893,473406731,-31702436,1469572536921,1469574915910,933,
473403031,-31697187,473388899,-31677142,1469606236056,1469606713921,214,
473382658,-31668290,473366249,-31645019,1469607248716,1469607677368,226,
473361916,-31638874,473354223,-31627964,1469611595279,1469611955282,101,
473353301,-31626656,473342511,-31611355,1469612075356,1469612777685,166,
473341610,-31610078,473368466,-31601393,1469613444168,1469614061266,204,
473358900,-31604723,473404882,-31612585,1469614061266,1469615518119,582,
473424311,-31646690,473442779,-31679110,1469618535023,1469620195295,249,
473462913,-31714461,473479840,-31744184,1469624731740,1469627104263,292,
473512921,-31802284,473524660,-31822903,1469643597087,1469644207862,182,
473545280,-31859127,473597661,-31951166,1469647068290,1469648596530,895,
473600991,-31957018,473609672,-31972275,1469649100689,1469649683008,150,
473610035,-31972913,473617269,-31985627,1469655622831,1469658513009,125,
473625994,-32000964,473641509,-32028236,1469664312274,1469665149412,238,
473650301,-32043692,473668282,-32075305,1469701735440,1469702351790,285,
473675545,-32088074,473682456,-32100228,1469703034527,1469703880699,119,
473684908,-32120367,473674498,-32202361,1469881065099,1469896977739,628,
