StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487584332,22758442,487592310,22724297,1472735167977,1472740619557,265,
487434991,22894447,487437678,22869202,1472942602802,1473014623427,187,
487453725,22718310,487455549,22701144,1473086109032,1473089108245,127,
487459010,22668572,487434950,22673733,1473100287671,1473100597001,213,
487588540,22730293,487484207,22841668,1473254925573,1473258334056,1418,
487475899,22850535,487440178,22888652,1473260259388,1473261084577,233,
487458644,22868948,487434138,22895096,1473261084577,1473261633831,328,
487435801,22896631,487462365,22686472,1473272578543,1473273488256,2799,
487464038,22687007,487571461,22721400,1473277575401,1473369866143,1220,
487591652,22744361,487585508,22775029,1473427865185,1473428908988,216,
487584112,22781994,487570475,22850050,1473429603707,1473436304106,521,
487554666,22928908,487550612,22949128,1473445006598,1473445354501,144,
487536831,22959361,487433311,22894065,1473449380000,1473450596001,949,
487468166,22752362,487526192,23007110,1473765277000,1473768457322,1964,
