StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
473698396,-32309194,473684908,-32120367,1470147460538,1470147579399,1429,
473684908,-32120367,473475363,-31570332,1470148636644,1470150553112,,
473475363,-31570332,473706554,-32144831,1470154332141,1470162370684,26562,
473706554,-32144831,473674498,-32202361,1470162370684,1470173479339,338,
473564011,-31784388,473557192,-31767374,1470427204604,1470428003825,148,
473554224,-31759966,473546341,-31740299,1470481292628,1470481734901,158,
473545677,-31738642,473536665,-31716157,1470484734738,1470485136872,186,
473529845,-31699143,473513128,-31657445,1470502021905,1470503014874,305,
473506764,-31641572,473489285,-31597980,1470504252454,1470505648669,380,
473488024,-31594836,473481850,-31579441,1470508281914,1470508524074,127,
473371087,-31504446,473359387,-31496542,1470588441320,1470588804769,141,
473358584,-31495999,473349355,-31489765,1470591615393,1470593687291,112,
473251787,-31423867,473238537,-31414920,1470646460425,1470646995076,132,
473215429,-31399318,473200473,-31389220,1470649048361,1470649828670,177,
473141702,-31349548,473125765,-31338792,1470663073743,1470664010233,194,
473088715,-31313789,473017451,-31265707,1470676609108,1470680605001,870,
473017451,-31265707,473712828,-32164788,1470680605001,1470780600756,,UNKNOWN_ACTIVITY_TYPE
473712828,-32164788,473692171,-32132013,1470780600756,1470836331017,337,
473684908,-32120367,473613490,-31950333,1471122786999,1471131642490,571,
473613490,-31950333,473600600,-31924482,1471131642490,1471132304319,221,
473548170,-31819354,473539201,-31801375,1471172215112,1471172959083,165,
473534045,-31791040,473528160,-31779243,1471173707416,1471173947593,94,
473520772,-31764436,473512793,-31748443,1471178829034,1471179069090,125,
473505948,-31734726,473493958,-31710697,1471194393188,1471195091681,196,
473474211,-31671129,473463232,-31649132,1471200454981,1471201494413,186,
473461517,-31645696,473453256,-31629145,1471206814206,1471207391013,129,
473441234,-31605064,473422801,-31568141,1471211370726,1471212629617,344,
473418007,-31558539,473410030,-31542563,1471214551183,1471214924011,132,
473344820,-31412000,473327009,-31376349,1471258663759,1471260214718,333,
473324268,-31370863,473316085,-31354485,1471260506208,1471261335020,153,
473311333,-31344975,473299955,-31322206,1471264341106,1471264966460,198,
473296448,-31315189,473288365,-31299015,1471266824327,1471267304464,125,
473282348,-31286976,473182582,-31087433,1471268299638,1471270544878,1836,
473182582,-31087433,473188079,-31098156,1471270544878,1471280316910,,UNKNOWN_ACTIVITY_TYPE
473188079,-31098156,473200033,-31117471,1471280316910,1471281075018,197,
473215040,-31141722,473229337,-31164828,1471284285747,1471285297181,232,
473231709,-31168661,473239739,-31181640,1471285783552,1471286214791,124,
473260701,-31215523,473269751,-31230153,1471297310869,1471297980746,149,
473337378,-31339498,473365816,-31385493,1471349932168,1471352138304,468,
473369862,-31392037,473377468,-31404342,1471372568612,1471372926790,108,
473378479,-31405976,473387972,-31421334,1471373224984,1471373832102,152,
473471924,-31562794,473898050,-30076167,1471424036107,1471431615261,12126,
473898050,-30076167,473922110,-29991955,1471431615261,1471432088953,671,
473936920,-29940104,474328504,-28565117,1471435342913,1471440600283,11221,
474330353,-28558607,474596533,-27619439,1471446868646,1471453433414,7655,
474596533,-27619439,474674094,-27345091,1471455238158,1471457774397,2201,
474674094,-27345091,474703518,-27240931,1471461669126,1471463344037,846,
474704497,-27237464,474886889,-26590786,1471467587594,1471471552011,5261,
474887671,-26588009,474902197,-26536430,1471472224706,1471472619387,395,
474903453,-26531971,474950480,-26364911,1471472918877,1471474242007,1357,
474954520,-26350551,474960936,-26327749,1471491957364,1471493001042,185,
474964007,-26316834,475216449,-25417880,1471502860062,1471508664163,7306,
475216449,-25417880,475241254,-25329366,1471509381327,1471510025433,719,
475241254,-25329366,475315961,-25062587,1471510025433,1471511966364,2168,
475320556,-25046167,475549338,-24227277,1471513672744,1471518963792,6620,
475549338,-24227277,475806745,-23302559,1471519100153,1471523164262,7489,
475806745,-23302559,475811793,-23284389,1471530334427,1471530847823,130,
475811793,-23284389,475984625,-22661438,1471530857452,1471533326233,5038,
475986425,-22654943,475995614,-22621775,1471533812556,1471534288176,247,
