StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487433898,22894918,487515359,22744795,1506930421900,1506934921953,3396,IN_PASSENGER_VEHICLE
487434959,22895181,487582726,22719932,1507530278619,1507538077534,2268,IN_PASSENGER_VEHICLE
487583284,22725434,487569937,22720162,1507767032299,1507798502173,153,WALKING
487557132,22726805,487432521,22883928,1507824405999,1507825887898,1819,WALKING
487433902,22895525,487467326,22811081,1507826110036,1507873733464,722,IN_PASSENGER_VEHICLE
487497976,22733624,487502749,22721559,1507929548526,1507936485431,103,IN_PASSENGER_VEHICLE
487515844,22711876,487565994,22701969,1507938011000,1507938810582,,WALKING
487565994,22701969,487529760,22719400,1507940772905,1507941518822,812,WALKING
487529760,22719400,487487397,22704664,1507942795041,1507943011706,286,WALKING
487543230,23014065,487433360,22894844,1508412365809,1508413305655,1498,IN_PASSENGER_VEHICLE
487474056,22696119,487458412,22816028,1509091293604,1509092374378,369,IN_PASSENGER_VEHICLE
487476595,22757516,487433360,22894844,1509092374378,1509093016784,1118,CYCLING
487433497,22896148,487456595,23033572,1509176382676,1509176798338,1039,IN_PASSENGER_VEHICLE
487457639,23038040,487433706,22895510,1509184696000,1509185627874,1078,IN_PASSENGER_VEHICLE
487433946,22893344,487305191,23591993,1509195431294,1509199459575,6742,IN_PASSENGER_VEHICLE
487262433,23652472,404071008,-37008010,1509201132230,1509213312884,1041742,FLYING
404071008,-37008010,404096863,-37008845,1509218165155,1509227029750,1807,WALKING
404086243,-37029537,404155110,-37074009,1509268376723,1509274552901,1088,WALKING
404155110,-37074009,404154086,-37088813,1509274881999,1509281921098,1138,WALKING
404154086,-37088813,404078097,-37009677,1509286698898,1509295296780,1174,WALKING
