StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487564429,22701640,487433799,22895776,1498895279217,1498897475186,2041,CYCLING
487190841,22463751,487171931,22432118,1498967734642,1498968721761,313,WALKING
487171931,22432118,487233553,22542890,1498968804366,1498969269579,1062,CYCLING
487235749,22545648,487432630,22893882,1498969381263,1498970172401,3363,CYCLING
487434303,22895885,487451271,22911120,1498970504278,1498970973442,520,CYCLING
487448962,22909047,487435520,22896978,1498971240265,1498971564195,173,CYCLING
487434734,22893189,487379753,22675850,1499433698021,1499434339341,2042,CYCLING
487383310,22674640,487349364,22733087,1499434645999,1499434848000,1020,CYCLING
487349364,22733087,487285340,22852633,1499435281999,1499435716000,1638,CYCLING
487285340,22852633,487324617,22877544,1499436706999,1499436988000,758,CYCLING
487325474,22871060,487374998,22911853,1499437830039,1499438041379,723,IN_PASSENGER_VEHICLE
487350523,22864561,487433790,22895778,1499438041379,1499438410340,1554,CYCLING
487433790,22895778,487433898,22895743,1499521998868,1499524214332,2028,WALKING
487433790,22895778,487549066,23010135,1499538085000,1499539625817,1828,WALKING
487534841,22996333,487433790,22895778,1499540460999,1499541900475,1344,WALKING
488636853,23059681,488577913,23401948,1499610711907,1499611680967,2588,IN_PASSENGER_VEHICLE
487562776,23045988,487433822,22895580,1499694800581,1499704561476,2177,WALKING
487433790,22895778,487457914,22832236,1499705098999,1499705838999,847,WALKING
487457914,22832236,487439242,22896738,1499706521999,1499713185000,789,WALKING
487439242,22896738,488570471,23537252,1499713185000,1499716828291,16957,IN_PASSENGER_VEHICLE
488573590,23520920,488690140,23102720,1499718447388,1499719394605,3382,IN_SUBWAY
488303363,22324421,488303363,22324421,1499720501000,1499721604781,,IN_SUBWAY
487431575,22884197,487812442,22199960,1499774884337,1499778129557,6564,IN_PASSENGER_VEHICLE
487511686,23089762,487433902,22895525,1499816211297,1499816860925,1666,IN_PASSENGER_VEHICLE
461872101,-13856056,462563691,-15161886,1500287999403,1500290987795,15807,IN_PASSENGER_VEHICLE
461872101,-13856056,461526420,-11453140,1500705470093,1500709052795,19096,IN_PASSENGER_VEHICLE
473737142,-32158247,473727040,-32134934,1500926173999,1500926410999,976,IN_PASSENGER_VEHICLE
473726949,-32134279,473706876,-32120060,1500926441999,1500984776414,247,WALKING
