StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487588102,22762757,487433472,22895509,1625102052633,1625102860855,1975,IN_PASSENGER_VEHICLE
487433354,22895433,487562053,22735794,1625151500325,1625152008131,1937,IN_PASSENGER_VEHICLE
487554224,22739351,487516407,22744470,1625158566944,1625158707524,424,CYCLING
487517068,22750407,487433746,22895944,1625159515175,1625160084259,1719,IN_PASSENGER_VEHICLE
487433370,22895678,487561528,22737372,1625168376199,1625169085137,2102,CYCLING
487554177,22738338,487781376,22821023,1625170959290,1625172617621,2607,CYCLING
487779106,22830101,487433687,22895921,1625187964937,1625189132642,4326,IN_PASSENGER_VEHICLE
487433728,22895952,487562442,22738942,1625238921772,1625239437525,2032,IN_PASSENGER_VEHICLE
487553728,22738741,487432607,22896309,1625244832878,1625245277412,2012,IN_PASSENGER_VEHICLE
487433576,22895312,487608497,22988397,1625253986654,1625254945146,2781,CYCLING
487610906,22994985,487586725,22767888,1625258925581,1625261529045,2154,CYCLING
487588115,22762929,487433296,22896069,1625277267072,1625277971586,1978,IN_PASSENGER_VEHICLE
487434818,22891986,487236963,22595340,1625320037814,1625321933422,6916,CYCLING
487262919,22571679,487519767,22726491,1625323395579,1625324392824,3395,IN_BUS
487519767,22726491,487562379,22781932,1625324392824,1625326118182,1425,WALKING
487587617,22764916,487435162,22894048,1625336596767,1625337237162,2375,IN_PASSENGER_VEHICLE
487433468,22895533,487517149,22744076,1625338323522,1625339797805,1450,IN_PASSENGER_VEHICLE
487513396,22733376,487577278,23015085,1625345487078,1625346447699,2580,CYCLING
487577278,23015085,487582295,23080779,1625346447699,1625347509500,696,WALKING
487583831,23084454,487516479,22743786,1625361002997,1625361832299,2608,IN_PASSENGER_VEHICLE
487517026,22744002,487562230,22738074,1625400411815,1625400894031,617,CYCLING
487562687,22736428,487516277,22743745,1625402953785,1625403898211,518,CYCLING
487514509,22745305,487433040,22729772,1625431451985,1625431783811,913,IN_PASSENGER_VEHICLE
487432819,22730434,487404630,22703660,1625440094070,1625441584653,388,WALKING
487404760,22703377,487516351,22743806,1625442936239,1625443901092,1364,IN_PASSENGER_VEHICLE
487514448,22748661,487433732,22893473,1625490369106,1625490662437,1390,IN_PASSENGER_VEHICLE
487435123,22890448,487516306,22743791,1625492040541,1625492675275,1426,IN_PASSENGER_VEHICLE
