StartLocationLat,StartLocationLon,EndLocationLat,EndLocationLon,StartTime,EndTime,Distance,ActivityType
487494973,23423868,487433508,22895451,1619829445047,1619830605427,5384,IN_PASSENGER_VEHICLE
487434099,22893513,487433535,22895537,1619867917415,1619877420693,16028,IN_PASSENGER_VEHICLE
487433658,22896008,487464800,22643947,1619884917111,1619886360899,2474,CYCLING
487478385,22641095,487434141,22892991,1619887380732,1619887834404,2621,CYCLING
487433519,22895584,487432596,22730131,1619891254409,1619893454046,1213,CYCLING
487433012,22730262,487433762,22730699,1619902111481,1619903557807,3028,CYCLING
487432676,22730282,487412924,22369431,1619910729308,1619913632496,2655,CYCLING
487412831,22369297,487433672,22895935,1619916610317,1619918478208,3868,CYCLING
487432263,22896731,487588294,22762741,1619957716617,1619958333218,2007,CYCLING
487562552,22736555,487433053,22896769,1619969995143,1619971420573,1858,CYCLING
487433724,22895926,487562754,22736989,1620054403186,1620055273110,1877,CYCLING
487563085,22737043,487433696,22895959,1620060069168,1620060694712,2152,CYCLING
487433665,22895853,487585857,22776381,1620068680867,1620069437530,1998,IN_PASSENGER_VEHICLE
487588367,22762631,487433717,22895916,1620073303231,1620074477221,2174,IN_PASSENGER_VEHICLE
487433573,22895770,487583027,22711810,1620108034702,1620108973810,2140,IN_PASSENGER_VEHICLE
487580725,22720220,487433509,22895499,1620132366412,1620133399904,2081,CYCLING
487433489,22895504,487558946,23057657,1620133854623,1620134562161,1975,CYCLING
487559503,23057245,487563235,22736085,1620136790085,1620138278047,2394,CYCLING
487561697,22739455,487433612,22895762,1620143526398,1620144984061,1828,CYCLING
487433642,22895678,487586670,22769773,1620155199124,1620155938060,2313,CYCLING
487588396,22762458,487432756,22896646,1620160105075,1620161787117,1990,CYCLING
487433590,22895651,487561859,22736907,1620204943447,1620206422721,1862,CYCLING
487551755,22736450,487433704,22895949,1620209347494,1620210655771,1761,CYCLING
487433544,22895493,487561557,22737339,1620223849083,1620227056456,1845,IN_PASSENGER_VEHICLE
487559301,22744461,487457266,22298325,1620230055908,1620231494252,4014,IN_PASSENGER_VEHICLE
487458184,22299518,487433637,22895870,1620243559298,1620245211688,4381,IN_PASSENGER_VEHICLE
487436580,22892118,487588295,22762744,1620245831435,1620246298212,2354,CYCLING
487588353,22762632,487433530,22895637,1620249053743,1620249836372,1981,CYCLING
487434913,22891627,487580762,22714656,1620289614423,1620290198000,2498,CYCLING
487583262,22711729,487700623,22482121,1620297215320,1620298377631,2508,IN_PASSENGER_VEHICLE
487688348,22477765,487581203,22696681,1620299198402,1620300719608,2206,IN_PASSENGER_VEHICLE
487576703,22722159,487585211,22998005,1620301419456,1620302427507,4099,CYCLING
487585436,22996717,487433196,22893041,1620322921244,1620324281398,1855,IN_PASSENGER_VEHICLE
487433059,22895842,487412880,22369575,1620417606739,1620419047117,3865,IN_PASSENGER_VEHICLE
487412931,22369434,487433590,22895607,1620426689692,1620428506688,3958,IN_PASSENGER_VEHICLE
487432743,22886081,487433474,22895510,1620481869555,1620483060423,1258,IN_PASSENGER_VEHICLE
487433713,22896045,487433575,22895427,1620485756127,1620487263814,4140,CYCLING
487433473,22895605,487583124,22718557,1620629736605,1620632001312,2368,IN_PASSENGER_VEHICLE
487583285,22718485,487562966,22738179,1620658239640,1620659406646,805,IN_PASSENGER_VEHICLE
487561580,22737890,487433042,22896209,1620663178828,1620665151279,2164,IN_PASSENGER_VEHICLE
487433682,22896042,487583898,22720284,1620816944089,1620819797548,2399,IN_PASSENGER_VEHICLE
487583399,22718639,487525411,22714572,1620834018747,1620835808879,949,IN_PASSENGER_VEHICLE
487529244,22721141,487435053,22894040,1620836603369,1620837751032,1712,IN_PASSENGER_VEHICLE
487433626,22895738,487433708,22730689,1620838730301,1620839325951,1224,IN_PASSENGER_VEHICLE
487432787,22730369,487433473,22895462,1620848998514,1620849629539,1210,IN_PASSENGER_VEHICLE
487434437,22893144,487392886,23134599,1620852162349,1620855067934,1829,IN_PASSENGER_VEHICLE
487393097,23135745,487433438,22895631,1620873763880,1620874547671,1821,IN_PASSENGER_VEHICLE
487434196,22888728,487598650,22231593,1621015373544,1621016890000,8580,CYCLING
487597262,22232392,487433517,22895470,1621032300918,1621034551224,7231,CYCLING
487433027,22895903,487459953,22561540,1621110152214,1621110966983,3033,IN_PASSENGER_VEHICLE
487460235,22560948,487433484,22895552,1621115005040,1621117528797,3094,IN_PASSENGER_VEHICLE
487433458,22895586,488193319,23199003,1621168736321,1621170940406,9042,IN_PASSENGER_VEHICLE
488185205,23190746,487433676,22895838,1621173892056,1621176180944,8632,IN_PASSENGER_VEHICLE
487440346,22905840,487562768,22739153,1621180191141,1621181882664,3375,CYCLING
487562349,22738673,487433643,22896049,1621186183783,1621188027614,1839,CYCLING
487433474,22895587,487432925,22730386,1621193115164,1621193607279,1242,IN_PASSENGER_VEHICLE
487433145,22730326,487433774,22886598,1621199838605,1621200140206,1203,IN_PASSENGER_VEHICLE
487437087,22892680,487433078,22730344,1621268880348,1621269227357,1191,IN_PASSENGER_VEHICLE
487429521,22726900,487433543,22895901,1621274328193,1621274769862,1240,IN_PASSENGER_VEHICLE
487432208,22897118,487588288,22762493,1621278556203,1621279167483,1998,CYCLING
487588366,22762420,487433605,22895830,1621284879453,1621285750296,2009,CYCLING
487433197,22895851,487580270,22706726,1621318089185,1621318578308,2245,CYCLING
487584135,22701162,487553366,22734156,1621334037476,1621334436739,459,WALKING
487562869,22738839,487581616,22718412,1621340865190,1621341876701,265,WALKING
487581515,22697136,487433348,22895202,1621350929395,1621351458694,2266,IN_PASSENGER_VEHICLE
487433540,22895649,487588105,22762728,1621364028717,1621366874507,1987,IN_PASSENGER_VEHICLE
487588191,22762980,487432442,22896030,1621371094109,1621371966939,1987,IN_PASSENGER_VEHICLE
487436036,22890278,487581103,22717271,1621498790976,1621499267451,2091,CYCLING
487579932,22716758,487433066,22729677,1621506622427,1621507198543,1975,CYCLING
487434119,22730860,487582110,22715071,1621514571920,1621515177469,1766,CYCLING
487581512,22709969,487557735,22736693,1621522768558,1621523009654,491,IN_PASSENGER_VEHICLE
487562656,22739114,487432937,22895113,1621526530991,1621527391436,1912,CYCLING
487433368,22895474,487581995,22709812,1621584379771,1621585116736,2465,CYCLING
487582980,22713747,487433058,22729705,1621597476697,1621598139413,1992,CYCLING
487435174,22716352,487434961,22751124,1621599153511,1621599859492,1908,CYCLING
487422167,22746976,487524246,22725554,1621605404500,1621606675492,1365,WALKING
487528132,22724013,487553010,22733757,1621607290631,1621607341800,285,WALKING
